year,age,population
2040,41,1014400.0
2040,42,1035700.0
2040,43,1057500.0
2040,44,1034500.0
2040,45,1011000.0
2040,46,1014900.0
2040,47,1038100.0
2040,48,1052700.0
2040,49,1075900.0
2040,50,1162200.0
2040,51,1146200.0
2040,52,1167800.0
2040,53,1141700.0
2040,54,1119800.0
2040,55,1083300.0
2040,56,1070300.0
2040,57,1065400.0
2040,58,1075300.0
2040,59,1057800.0
2040,60,1053100.0
2040,61,994200.0
2040,62,969600.0
2040,63,948800.0
2040,64,920100.0
2040,65,885100.0
2040,66,884900.0
2040,67,877000.0
2040,68,937700.0
2040,69,1018500.0
2040,70,1037300.0
2040,71,1091200.0
2040,72,1118000.0
2040,73,1120600.0
2040,74,1123600.0
2040,75,1096900.0
2040,76,1088100.0
2040,77,1047900.0
2040,78,988100.0
2040,79,943700.0
2040,80,876300.0
2040,81,816100.0
2040,82,734100.0
2040,83,682300.0
2040,84,627900.0
2040,85,567500.0
2040,86,515000.0
2040,87,454500.0
2040,88,408600.0
2040,89,355200.0
2040,90,308400.0
2040,91,253400.0
2040,92,192000.0
2040,93,146700.0
2040,94,100700.0
2040,95,68100.0
2040,96,68100.0
2040,97,50200.0
2040,98,34400.0
2040,99,28700.0
2041,0,612600.0
2041,1,615800.0
2041,2,618800.0
2041,3,621600.0
2041,4,624900.0
2041,5,628800.0
2041,6,633400.0
2041,7,635800.0
2041,8,638600.0
2041,9,643600.0
2041,10,646200.0
2041,11,647100.0
2041,12,647000.0
2041,13,646500.0
2041,14,650100.0
2041,15,657200.0
2041,16,671400.0
2041,17,697900.0
2041,18,728600.0
2041,19,776300.0
2041,20,833600.0
2041,21,824500.0
2041,22,838200.0
2041,23,857300.0
2041,24,871600.0
2041,25,884400.0
2041,26,866300.0
2041,27,865000.0
2041,28,841700.0
2041,29,845100.0
2041,30,835900.0
2041,31,856700.0
2041,32,848600.0
2041,33,872100.0
2041,34,873200.0
2041,35,870800.0
2041,36,892300.0
2041,37,913600.0
2041,38,901600.0
2041,39,920100.0
2041,40,950700.0
2041,41,1004500.0
2041,42,1015600.0
2041,43,1036600.0
2041,44,1058100.0
2041,45,1035000.0
2041,46,1011400.0
2041,47,1014900.0
2041,48,1037800.0
2041,49,1052100.0
2041,50,1075100.0
2041,51,1160900.0
2041,52,1144400.0
2041,53,1165700.0
2041,54,1139300.0
2041,55,1117100.0
2041,56,1080200.0
2041,57,1066900.0
2041,58,1061400.0
2041,59,1070900.0
2041,60,1052800.0
2041,61,1047300.0
2041,62,988100.0
2041,63,963100.0
2041,64,941600.0
2041,65,912300.0
2041,66,876800.0
2041,67,875800.0
2041,68,867200.0
2041,69,926300.0
2041,70,1004900.0
2041,71,1022200.0
2041,72,1073800.0
2041,73,1098400.0
2041,74,1098900.0
2041,75,1099700.0
2041,76,1071200.0
2041,77,1060000.0
2041,78,1017900.0
2041,79,956800.0
2041,80,910500.0
2041,81,841800.0
2041,82,780200.0
2041,83,697600.0
2041,84,643700.0
2041,85,587500.0
2041,86,525600.0
2041,87,471400.0
2041,88,410400.0
2041,89,363100.0
2041,90,310000.0
2041,91,263900.0
2041,92,212000.0
2041,93,156900.0
2041,94,116700.0
2041,95,78000.0
2041,96,51300.0
2041,97,49900.0
2041,98,35700.0
2041,99,23800.0
2042,0,611400.0
2042,1,613900.0
2042,2,617200.0
2042,3,620200.0
2042,4,622800.0
2042,5,626100.0
2042,6,630000.0
2042,7,634700.0
2042,8,637200.0
2042,9,640100.0
2042,10,645000.0
2042,11,647600.0
2042,12,648500.0
2042,13,648400.0
2042,14,647800.0
2042,15,651800.0
2042,16,659300.0
2042,17,673800.0
2042,18,702400.0
2042,19,734400.0
2042,20,782200.0
2042,21,839200.0
2042,22,830600.0
2042,23,844500.0
2042,24,863400.0
2042,25,877500.0
2042,26,889900.0
2042,27,871100.0
2042,28,869400.0
2042,29,845800.0
2042,30,848800.0
2042,31,839300.0
2042,32,859800.0
2042,33,851400.0
2042,34,874700.0
2042,35,875700.0
2042,36,873000.0
2042,37,894300.0
2042,38,915500.0
2042,39,903300.0
2042,40,921600.0
2042,41,952000.0
2042,42,1005600.0
2042,43,1016400.0
2042,44,1037400.0
2042,45,1058600.0
2042,46,1035300.0
2042,47,1011400.0
2042,48,1014700.0
2042,49,1037300.0
2042,50,1051300.0
2042,51,1073900.0
2042,52,1159300.0
2042,53,1142400.0
2042,54,1163300.0
2042,55,1136500.0
2042,56,1113900.0
2042,57,1076800.0
2042,58,1063000.0
2042,59,1057000.0
2042,60,1065900.0
2042,61,1047200.0
2042,62,1041100.0
2042,63,981400.0
2042,64,955800.0
2042,65,933800.0
2042,66,903900.0
2042,67,867900.0
2042,68,866200.0
2042,69,856800.0
2042,70,914000.0
2042,71,990300.0
2042,72,1006000.0
2042,73,1055100.0
2042,74,1077400.0
2042,75,1075900.0
2042,76,1074200.0
2042,77,1043800.0
2042,78,1029900.0
2042,79,985900.0
2042,80,923400.0
2042,81,875000.0
2042,82,805100.0
2042,83,741800.0
2042,84,658500.0
2042,85,602600.0
2042,86,544400.0
2042,87,481500.0
2042,88,426000.0
2042,89,365000.0
2042,90,317300.0
2042,91,265500.0
2042,92,221000.0
2042,93,173400.0
2042,94,125100.0
2042,95,90600.0
2042,96,59000.0
2042,97,37700.0
2042,98,35500.0
2042,99,24700.0
2043,0,610800.0
2043,1,612800.0
2043,2,615300.0
2043,3,618500.0
2043,4,621400.0
2043,5,624000.0
2043,6,627300.0
2043,7,631400.0
2043,8,636100.0
2043,9,638600.0
2043,10,641500.0
2043,11,646300.0
2043,12,648900.0
2043,13,649800.0
2043,14,649700.0
2043,15,649500.0
2043,16,653900.0
2043,17,661800.0
2043,18,678200.0
2043,19,708100.0
2043,20,740300.0
2043,21,787700.0
2043,22,845200.0
2043,23,836900.0
2043,24,850800.0
2043,25,869200.0
2043,26,882900.0
2043,27,894800.0
2043,28,875600.0
2043,29,873500.0
2043,30,849500.0
2043,31,852200.0
2043,32,842300.0
2043,33,862600.0
2043,34,854100.0
2043,35,877200.0
2043,36,877900.0
2043,37,875100.0
2043,38,896300.0
2043,39,917200.0
2043,40,905000.0
2043,41,923000.0
2043,42,953300.0
2043,43,1006500.0
2043,44,1017100.0
2043,45,1037800.0
2043,46,1058800.0
2043,47,1035300.0
2043,48,1011100.0
2043,49,1014300.0
2043,50,1036600.0
2043,51,1050200.0
2043,52,1072500.0
2043,53,1157300.0
2043,54,1140100.0
2043,55,1160500.0
2043,56,1133400.0
2043,57,1110400.0
2043,58,1072900.0
2043,59,1058700.0
2043,60,1052300.0
2043,61,1060400.0
2043,62,1041000.0
2043,63,1034100.0
2043,64,974100.0
2043,65,947900.0
2043,66,925200.0
2043,67,894800.0
2043,68,858500.0
2043,69,855900.0
2043,70,845600.0
2043,71,901100.0
2043,72,974900.0
2043,73,988800.0
2043,74,1035300.0
2043,75,1055000.0
2043,76,1051100.0
2043,77,1047000.0
2043,78,1014500.0
2043,79,997900.0
2043,80,951800.0
2043,81,887800.0
2043,82,837200.0
2043,83,765800.0
2043,84,700700.0
2043,85,616800.0
2043,86,558800.0
2043,87,498900.0
2043,88,435400.0
2043,89,379100.0
2043,90,319300.0
2043,91,272200.0
2043,92,222700.0
2043,93,181100.0
2043,94,138500.0
2043,95,97300.0
2043,96,68500.0
2043,97,43300.0
2043,98,26900.0
2043,99,24700.0
2044,0,610600.0
2044,1,612200.0
2044,2,614200.0
2044,3,616700.0
2044,4,619800.0
2044,5,622700.0
2044,6,625200.0
2044,7,628700.0
2044,8,632700.0
2044,9,637600.0
2044,10,640000.0
2044,11,642800.0
2044,12,647700.0
2044,13,650200.0
2044,14,651100.0
2044,15,651300.0
2044,16,651500.0
2044,17,656400.0
2044,18,666300.0
2044,19,684000.0
2044,20,714100.0
2044,21,746000.0
2044,22,793800.0
2044,23,851600.0
2044,24,843100.0
2044,25,856600.0
2044,26,874800.0
2044,27,887800.0
2044,28,899300.0
2044,29,879600.0
2044,30,877100.0
2044,31,852800.0
2044,32,855300.0
2044,33,845200.0
2044,34,865300.0
2044,35,856500.0
2044,36,879400.0
2044,37,880000.0
2044,38,877100.0
2044,39,898000.0
2044,40,918800.0
2044,41,906300.0
2044,42,924200.0
2044,43,954300.0
2044,44,1007300.0
2044,45,1017700.0
2044,46,1038100.0
2044,47,1058800.0
2044,48,1035100.0
2044,49,1010800.0
2044,50,1013500.0
2044,51,1035600.0
2044,52,1048900.0
2044,53,1070800.0
2044,54,1155000.0
2044,55,1137500.0
2044,56,1157400.0
2044,57,1129800.0
2044,58,1106400.0
2044,59,1068600.0
2044,60,1054000.0
2044,61,1046800.0
2044,62,1054200.0
2044,63,1034200.0
2044,64,1026600.0
2044,65,966200.0
2044,66,939300.0
2044,67,916000.0
2044,68,885200.0
2044,69,848400.0
2044,70,844900.0
2044,71,833800.0
2044,72,887200.0
2044,73,958400.0
2044,74,970400.0
2044,75,1013900.0
2044,76,1031100.0
2044,77,1024800.0
2044,78,1017900.0
2044,79,983200.0
2044,80,963700.0
2044,81,915400.0
2044,82,849700.0
2044,83,796700.0
2044,84,723700.0
2044,85,656700.0
2044,86,572400.0
2044,87,512500.0
2044,88,451600.0
2044,89,388000.0
2044,90,332000.0
2044,91,274100.0
2044,92,228600.0
2044,93,182700.0
2044,94,144800.0
2044,95,107900.0
2044,96,73700.0
2044,97,50500.0
2044,98,31100.0
2044,99,18800.0
2045,0,610400.0
2045,1,612000.0
2045,2,613600.0
2045,3,615500.0
2045,4,617900.0
2045,5,621000.0
2045,6,623800.0
2045,7,626600.0
2045,8,630000.0
2045,9,634100.0
2045,10,638900.0
2045,11,641400.0
2045,12,644200.0
2045,13,649000.0
2045,14,651700.0
2045,15,652800.0
2045,16,653500.0
2045,17,654100.0
2045,18,660800.0
2045,19,672100.0
2045,20,690000.0
2045,21,719700.0
2045,22,752000.0
2045,23,800200.0
2045,24,857800.0
2045,25,849000.0
2045,26,862100.0
2045,27,879600.0
2045,28,892200.0
2045,29,903300.0
2045,30,883400.0
2045,31,880500.0
2045,32,856000.0
2045,33,858200.0
2045,34,847800.0
2045,35,867700.0
2045,36,858800.0
2045,37,881500.0
2045,38,881900.0
2045,39,878800.0
2045,40,899600.0
2045,41,920200.0
2045,42,907600.0
2045,43,925200.0
2045,44,955100.0
2045,45,1007900.0
2045,46,1018000.0
2045,47,1038100.0
2045,48,1058700.0
2045,49,1034700.0
2045,50,1010100.0
2045,51,1012700.0
2045,52,1034300.0
2045,53,1047300.0
2045,54,1068700.0
2045,55,1152200.0
2045,56,1134500.0
2045,57,1153800.0
2045,58,1125900.0
2045,59,1102000.0
2045,60,1063900.0
2045,61,1048600.0
2045,62,1040800.0
2045,63,1047300.0
2045,64,1026800.0
2045,65,1018400.0
2045,66,957600.0
2045,67,930200.0
2045,68,906300.0
2045,69,875000.0
2045,70,837600.0
2045,71,833200.0
2045,72,821100.0
2045,73,872300.0
2045,74,940800.0
2045,75,950600.0
2045,76,991200.0
2045,77,1005400.0
2045,78,996600.0
2045,79,986900.0
2045,80,949800.0
2045,81,927200.0
2045,82,876600.0
2045,83,808900.0
2045,84,753300.0
2045,85,678600.0
2045,86,609700.0
2045,87,525400.0
2045,88,464100.0
2045,89,402700.0
2045,90,340000.0
2045,91,285300.0
2045,92,230600.0
2045,93,187800.0
2045,94,146400.0
2045,95,113100.0
2045,96,81900.0
2045,97,54400.0
2045,98,36200.0
2045,99,21700.0
2046,0,610200.0
2046,1,611800.0
2046,2,613300.0
2046,3,614900.0
2046,4,616800.0
2046,5,619100.0
2046,6,622200.0
2046,7,625200.0
2046,8,628000.0
2046,9,631400.0
2046,10,635600.0
2046,11,640300.0
2046,12,642700.0
2046,13,645500.0
2046,14,650300.0
2046,15,653300.0
2046,16,655000.0
2046,17,655900.0
2046,18,658500.0
2046,19,666600.0
2046,20,678000.0
2046,21,695500.0
2046,22,725800.0
2046,23,758400.0
2046,24,806400.0
2046,25,863600.0
2046,26,854400.0
2046,27,867000.0
2046,28,884100.0
2046,29,896400.0
2046,30,907000.0
2046,31,886800.0
2046,32,883700.0
2046,33,858800.0
2046,34,860900.0
2046,35,850300.0
2046,36,870100.0
2046,37,860900.0
2046,38,883500.0
2046,39,883700.0
2046,40,880400.0
2046,41,901000.0
2046,42,921500.0
2046,43,908600.0
2046,44,926200.0
2046,45,955800.0
2046,46,1008200.0
2046,47,1018200.0
2046,48,1038000.0
2046,49,1058200.0
2046,50,1034000.0
2046,51,1009200.0
2046,52,1011400.0
2046,53,1032700.0
2046,54,1045300.0
2046,55,1066300.0
2046,56,1149300.0
2046,57,1131000.0
2046,58,1149800.0
2046,59,1121500.0
2046,60,1097200.0
2046,61,1058500.0
2046,62,1042600.0
2046,63,1034100.0
2046,64,1039800.0
2046,65,1018600.0
2046,66,1009400.0
2046,67,948400.0
2046,68,920500.0
2046,69,896000.0
2046,70,864000.0
2046,71,826200.0
2046,72,820700.0
2046,73,807500.0
2046,74,856400.0
2046,75,921900.0
2046,76,929500.0
2046,77,966900.0
2046,78,978000.0
2046,79,966500.0
2046,80,953700.0
2046,81,914200.0
2046,82,888100.0
2046,83,834800.0
2046,84,765200.0
2046,85,706600.0
2046,86,630500.0
2046,87,560000.0
2046,88,476200.0
2046,89,414300.0
2046,90,353100.0
2046,91,292400.0
2046,92,240300.0
2046,93,189600.0
2046,94,150700.0
2046,95,114400.0
2046,96,86000.0
2046,97,60600.0
2046,98,39100.0
2046,99,25300.0
2047,0,609600.0
2047,1,611600.0
2047,2,613200.0
2047,3,614700.0
2047,4,616200.0
2047,5,618100.0
2047,6,620300.0
2047,7,623600.0
2047,8,626700.0
2047,9,629400.0
2047,10,632800.0
2047,11,636900.0
2047,12,641700.0
2047,13,644100.0
2047,14,646800.0
2047,15,652000.0
2047,16,655400.0
2047,17,657400.0
2047,18,660400.0
2047,19,664300.0
2047,20,672600.0
2047,21,683600.0
2047,22,701700.0
2047,23,732200.0
2047,24,764600.0
2047,25,812200.0
2047,26,869100.0
2047,27,859400.0
2047,28,871500.0
2047,29,888200.0
2047,30,900000.0
2047,31,910400.0
2047,32,889900.0
2047,33,886500.0
2047,34,861500.0
2047,35,863300.0
2047,36,852700.0
2047,37,872200.0
2047,38,862900.0
2047,39,885300.0
2047,40,885400.0
2047,41,881900.0
2047,42,902300.0
2047,43,922500.0
2047,44,909600.0
2047,45,926900.0
2047,46,956200.0
2047,47,1008400.0
2047,48,1018100.0
2047,49,1037700.0
2047,50,1057500.0
2047,51,1033100.0
2047,52,1008000.0
2047,53,1009900.0
2047,54,1030800.0
2047,55,1043000.0
2047,56,1063500.0
2047,57,1145800.0
2047,58,1127200.0
2047,59,1145300.0
2047,60,1116700.0
2047,61,1091800.0
2047,62,1052600.0
2047,63,1036100.0
2047,64,1026900.0
2047,65,1031700.0
2047,66,1009700.0
2047,67,999800.0
2047,68,938600.0
2047,69,910000.0
2047,70,884800.0
2047,71,852300.0
2047,72,813900.0
2047,73,807300.0
2047,74,793000.0
2047,75,839500.0
2047,76,901600.0
2047,77,907000.0
2047,78,940700.0
2047,79,948900.0
2047,80,934300.0
2047,81,918200.0
2047,82,876000.0
2047,83,846300.0
2047,84,790100.0
2047,85,718200.0
2047,86,656900.0
2047,87,579500.0
2047,88,508000.0
2047,89,425400.0
2047,90,363700.0
2047,91,304100.0
2047,92,246500.0
2047,93,197900.0
2047,94,152400.0
2047,95,118000.0
2047,96,87100.0
2047,97,63800.0
2047,98,43600.0
2047,99,27400.0
2048,0,608400.0
2048,1,611000.0
2048,2,613000.0
2048,3,614500.0
2048,4,615900.0
2048,5,617400.0
2048,6,619100.0
2048,7,621700.0
2048,8,625000.0
2048,9,628000.0
2048,10,630800.0
2048,11,634200.0
2048,12,638200.0
2048,13,642900.0
2048,14,645400.0
2048,15,648500.0
2048,16,654200.0
2048,17,657800.0
2048,18,661900.0
2048,19,666200.0
2048,20,670300.0
2048,21,678200.0
2048,22,689700.0
2048,23,708100.0
2048,24,738400.0
2048,25,770500.0
2048,26,817700.0
2048,27,874000.0
2048,28,863900.0
2048,29,875500.0
2048,30,891900.0
2048,31,903400.0
2048,32,913400.0
2048,33,892700.0
2048,34,889200.0
2048,35,864000.0
2048,36,865600.0
2048,37,854800.0
2048,38,874100.0
2048,39,864800.0
2048,40,886900.0
2048,41,886900.0
2048,42,883200.0
2048,43,903400.0
2048,44,923500.0
2048,45,910300.0
2048,46,927300.0
2048,47,956300.0
2048,48,1008300.0
2048,49,1017700.0
2048,50,1037000.0
2048,51,1056600.0
2048,52,1031900.0
2048,53,1006600.0
2048,54,1008100.0
2048,55,1028600.0
2048,56,1040400.0
2048,57,1060500.0
2048,58,1141900.0
2048,59,1122900.0
2048,60,1140500.0
2048,61,1111200.0
2048,62,1085800.0
2048,63,1046000.0
2048,64,1028800.0
2048,65,1018900.0
2048,66,1022800.0
2048,67,1000300.0
2048,68,989500.0
2048,69,928100.0
2048,70,898900.0
2048,71,873000.0
2048,72,839800.0
2048,73,800800.0
2048,74,792900.0
2048,75,777400.0
2048,76,821300.0
2048,77,880000.0
2048,78,882800.0
2048,79,913000.0
2048,80,917500.0
2048,81,899900.0
2048,82,880300.0
2048,83,835100.0
2048,84,801200.0
2048,85,741900.0
2048,86,668000.0
2048,87,604200.0
2048,88,526100.0
2048,89,454200.0
2048,90,373900.0
2048,91,313600.0
2048,92,256700.0
2048,93,203300.0
2048,94,159300.0
2048,95,119600.0
2048,96,90100.0
2048,97,64800.0
2048,98,46000.0
2048,99,30700.0
2049,0,606300.0
2049,1,609800.0
2049,2,612400.0
2049,3,614400.0
2049,4,615800.0
2049,5,617200.0
2049,6,618600.0
2049,7,620600.0
2049,8,623100.0
2049,9,626400.0
2049,10,629500.0
2049,11,632200.0
2049,12,635600.0
2049,13,639600.0
2049,14,644300.0
2049,15,647100.0
2049,16,650700.0
2049,17,656600.0
2049,18,662300.0
2049,19,667700.0
2049,20,672200.0
2049,21,675800.0
2049,22,684300.0
2049,23,696100.0
2049,24,714200.0
2049,25,744300.0
2049,26,776000.0
2049,27,822700.0
2049,28,878500.0
2049,29,867900.0
2049,30,879300.0
2049,31,895300.0
2049,32,906500.0
2049,33,916400.0
2049,34,895400.0
2049,35,891700.0
2049,36,866300.0
2049,37,867800.0
2049,38,856800.0
2049,39,876000.0
2049,40,866400.0
2049,41,888400.0
2049,42,888200.0
2049,43,884400.0
2049,44,904400.0
2049,45,924200.0
2049,46,910900.0
2049,47,927600.0
2049,48,956400.0
2049,49,1008100.0
2049,50,1017100.0
2049,51,1036100.0
2049,52,1055300.0
2049,53,1030400.0
2049,54,1004900.0
2049,55,1006100.0
2049,56,1026100.0
2049,57,1037400.0
2049,58,1057000.0
2049,59,1137700.0
2049,60,1118100.0
2049,61,1135000.0
2049,62,1105100.0
2049,63,1079100.0
2049,64,1038800.0
2049,65,1020900.0
2049,66,1010200.0
2049,67,1013300.0
2049,68,990200.0
2049,69,978600.0
2049,70,916800.0
2049,71,887000.0
2049,72,860300.0
2049,73,826400.0
2049,74,786600.0
2049,75,777500.0
2049,76,760700.0
2049,77,801700.0
2049,78,856700.0
2049,79,857000.0
2049,80,883100.0
2049,81,884100.0
2049,82,863000.0
2049,83,839400.0
2049,84,790900.0
2049,85,752900.0
2049,86,690400.0
2049,87,614800.0
2049,88,548800.0
2049,89,470800.0
2049,90,399700.0
2049,91,322700.0
2049,92,265000.0
2049,93,212000.0
2049,94,163800.0
2049,95,125100.0
2049,96,91400.0
2049,97,67000.0
2049,98,46800.0
2049,99,32300.0
2050,0,603000.0
2050,1,607700.0
2050,2,611200.0
2050,3,613800.0
2050,4,615600.0
2050,5,617100.0
2050,6,618300.0
2050,7,619900.0
2050,8,622000.0
2050,9,624500.0
2050,10,627800.0
2050,11,630800.0
2050,12,633500.0
2050,13,636900.0
2050,14,640900.0
2050,15,646000.0
2050,16,649300.0
2050,17,653100.0
2050,18,661100.0
2050,19,668100.0
2050,20,673600.0
2050,21,677800.0
2050,22,682000.0
2050,23,690700.0
2050,24,702300.0
2050,25,720200.0
2050,26,749800.0
2050,27,780900.0
2050,28,827200.0
2050,29,882600.0
2050,30,871700.0
2050,31,882600.0
2050,32,898400.0
2050,33,909400.0
2050,34,919100.0
2050,35,897900.0
2050,36,893900.0
2050,37,868500.0
2050,38,869700.0
2050,39,858600.0
2050,40,877600.0
2050,41,867900.0
2050,42,889700.0
2050,43,889300.0
2050,44,885300.0
2050,45,905100.0
2050,46,924700.0
2050,47,911100.0
2050,48,927700.0
2050,49,956200.0
2050,50,1007500.0
2050,51,1016300.0
2050,52,1035000.0
2050,53,1053800.0
2050,54,1028600.0
2050,55,1002700.0
2050,56,1003600.0
2050,57,1023200.0
2050,58,1034100.0
2050,59,1053200.0
2050,60,1133000.0
2050,61,1112800.0
2050,62,1128800.0
2050,63,1098400.0
2050,64,1071800.0
2050,65,1031000.0
2050,66,1012400.0
2050,67,1001000.0
2050,68,1003200.0
2050,69,979400.0
2050,70,966900.0
2050,71,904900.0
2050,72,874200.0
2050,73,846800.0
2050,74,812000.0
2050,75,771500.0
2050,76,761000.0
2050,77,742800.0
2050,78,780800.0
2050,79,831900.0
2050,80,829300.0
2050,81,851200.0
2050,82,848200.0
2050,83,823400.0
2050,84,795500.0
2050,85,743500.0
2050,86,701000.0
2050,87,635900.0
2050,88,558900.0
2050,89,491600.0
2050,90,414600.0
2050,91,345300.0
2050,92,273100.0
2050,93,219200.0
2050,94,171100.0
2050,95,128900.0
2050,96,95800.0
2050,97,68100.0
2050,98,48500.0
2050,99,33000.0
2051,0,598700.0
2051,1,604400.0
2051,2,609000.0
2051,3,612600.0
2051,4,615000.0
2051,5,616900.0
2051,6,618300.0
2051,7,619700.0
2051,8,621400.0
2051,9,623400.0
2051,10,626000.0
2051,11,629100.0
2051,12,632200.0
2051,13,634900.0
2051,14,638200.0
2051,15,642600.0
2051,16,648100.0
2051,17,651700.0
2051,18,657600.0
2051,19,666900.0
2051,20,674200.0
2051,21,679300.0
2051,22,683900.0
2051,23,688400.0
2051,24,697000.0
2051,25,708200.0
2051,26,725700.0
2051,27,754700.0
2051,28,785500.0
2051,29,831200.0
2051,30,886300.0
2051,31,875000.0
2051,32,885800.0
2051,33,901300.0
2051,34,912100.0
2051,35,921500.0
2051,36,900200.0
2051,37,896100.0
2051,38,870500.0
2051,39,871600.0
2051,40,860200.0
2051,41,879100.0
2051,42,869200.0
2051,43,890900.0
2051,44,890300.0
2051,45,886000.0
2051,46,905600.0
2051,47,925000.0
2051,48,911200.0
2051,49,927500.0
2051,50,955800.0
2051,51,1006700.0
2051,52,1015200.0
2051,53,1033600.0
2051,54,1052000.0
2051,55,1026500.0
2051,56,1000400.0
2051,57,1000800.0
2051,58,1019900.0
2051,59,1030300.0
2051,60,1048900.0
2051,61,1127500.0
2051,62,1106900.0
2051,63,1122000.0
2051,64,1091000.0
2051,65,1063800.0
2051,66,1022400.0
2051,67,1003200.0
2051,68,991100.0
2051,69,992300.0
2051,70,967700.0
2051,71,954400.0
2051,72,892000.0
2051,73,860600.0
2051,74,832100.0
2051,75,796600.0
2051,76,755200.0
2051,77,743300.0
2051,78,723700.0
2051,79,758400.0
2051,80,805200.0
2051,81,799600.0
2051,82,817000.0
2051,83,809600.0
2051,84,780700.0
2051,85,748300.0
2051,86,692800.0
2051,87,646100.0
2051,88,578500.0
2051,89,501000.0
2051,90,433200.0
2051,91,358700.0
2051,92,292500.0
2051,93,226100.0
2051,94,177100.0
2051,95,134800.0
2051,96,98900.0
2051,97,71500.0
2051,98,49500.0
2051,99,34200.0
2052,0,593200.0
2052,1,600100.0
2052,2,605800.0
2052,3,610300.0
2052,4,613800.0
2052,5,616300.0
2052,6,618100.0
2052,7,619700.0
2052,8,621200.0
2052,9,622800.0
2052,10,624800.0
2052,11,627300.0
2052,12,630600.0
2052,13,633500.0
2052,14,636200.0
2052,15,639900.0
2052,16,644800.0
2052,17,650600.0
2052,18,656200.0
2052,19,663400.0
2052,20,673000.0
2052,21,679800.0
2052,22,685400.0
2052,23,690300.0
2052,24,694600.0
2052,25,702800.0
2052,26,713800.0
2052,27,730700.0
2052,28,759300.0
2052,29,789500.0
2052,30,835000.0
2052,31,889700.0
2052,32,878200.0
2052,33,888700.0
2052,34,903900.0
2052,35,914600.0
2052,36,923800.0
2052,37,902400.0
2052,38,898100.0
2052,39,872300.0
2052,40,873300.0
2052,41,861800.0
2052,42,880500.0
2052,43,870500.0
2052,44,891800.0
2052,45,891100.0
2052,46,886700.0
2052,47,906000.0
2052,48,925100.0
2052,49,911200.0
2052,50,927200.0
2052,51,955100.0
2052,52,1005700.0
2052,53,1013900.0
2052,54,1031800.0
2052,55,1050000.0
2052,56,1024100.0
2052,57,997600.0
2052,58,997700.0
2052,59,1016300.0
2052,60,1026300.0
2052,61,1044000.0
2052,62,1121700.0
2052,63,1100300.0
2052,64,1114600.0
2052,65,1083000.0
2052,66,1055000.0
2052,67,1013300.0
2052,68,993500.0
2052,69,980500.0
2052,70,980700.0
2052,71,955400.0
2052,72,940900.0
2052,73,878200.0
2052,74,845900.0
2052,75,816500.0
2052,76,779900.0
2052,77,737900.0
2052,78,724300.0
2052,79,703100.0
2052,80,734300.0
2052,81,776700.0
2052,82,767700.0
2052,83,780200.0
2052,84,768000.0
2052,85,734700.0
2052,86,697600.0
2052,87,638900.0
2052,88,588200.0
2052,89,518900.0
2052,90,442000.0
2052,91,375100.0
2052,92,304100.0
2052,93,242500.0
2052,94,183000.0
2052,95,139800.0
2052,96,103500.0
2052,97,74000.0
2052,98,52000.0
2052,99,35000.0
2053,0,586800.0
2053,1,594600.0
2053,2,601500.0
2053,3,607100.0
2053,4,611600.0
2053,5,615000.0
2053,6,617500.0
2053,7,619500.0
2053,8,621000.0
2053,9,622600.0
2053,10,624200.0
2053,11,626200.0
2053,12,628600.0
2053,13,631800.0
2053,14,634900.0
2053,15,637900.0
2053,16,642100.0
2053,17,647200.0
2053,18,655100.0
2053,19,662000.0
2053,20,669500.0
2053,21,678500.0
2053,22,685900.0
2053,23,691800.0
2053,24,696600.0
2053,25,700600.0
2053,26,708400.0
2053,27,718700.0
2053,28,735200.0
2053,29,763400.0
2053,30,793300.0
2053,31,838500.0
2053,32,892900.0
2053,33,881100.0
2053,34,891400.0
2053,35,906500.0
2053,36,916900.0
2053,37,926000.0
2053,38,904400.0
2053,39,899900.0
2053,40,873900.0
2053,41,874800.0
2053,42,863200.0
2053,43,881700.0
2053,44,871500.0
2053,45,892700.0
2053,46,891600.0
2053,47,887000.0
2053,48,906100.0
2053,49,925000.0
2053,50,910800.0
2053,51,926600.0
2053,52,954300.0
2053,53,1004400.0
2053,54,1012200.0
2053,55,1029800.0
2053,56,1047500.0
2053,57,1021400.0
2053,58,994600.0
2053,59,994300.0
2053,60,1012400.0
2053,61,1021600.0
2053,62,1038600.0
2053,63,1115100.0
2053,64,1093100.0
2053,65,1106500.0
2053,66,1074200.0
2053,67,1045800.0
2053,68,1003500.0
2053,69,983000.0
2053,70,969200.0
2053,71,968300.0
2053,72,942100.0
2053,73,926700.0
2053,74,863500.0
2053,75,830200.0
2053,76,799600.0
2053,77,762100.0
2053,78,719200.0
2053,79,703900.0
2053,80,681100.0
2053,81,708600.0
2053,82,746200.0
2053,83,733400.0
2053,84,740400.0
2053,85,723100.0
2053,86,685500.0
2053,87,643800.0
2053,88,582100.0
2053,89,528200.0
2053,90,458300.0
2053,91,383100.0
2053,92,318500.0
2053,93,252500.0
2053,94,196600.0
2053,95,144700.0
2053,96,107500.0
2053,97,77600.0
2053,98,53800.0
2053,99,36900.0
2054,0,579700.0
2054,1,588200.0
2054,2,596000.0
2054,3,602800.0
2054,4,608400.0
2054,5,612900.0
2054,6,616200.0
2054,7,618900.0
2054,8,620800.0
2054,9,622400.0
